ISIC_0000558.jpg,0,1,0
ISIC_0000559.jpg,0,1,0
ISIC_0000561.jpg,0,1,0
ISIC_0000562.jpg,0,1,0
ISIC_0000563.jpg,0,1,0
ISIC_0000565.jpg,0,1,0
ISIC_0000566.jpg,0,1,0
ISIC_0000567.jpg,0,1,0
ISIC_0000568.jpg,0,1,0
ISIC_0000569.jpg,0,1,0
ISIC_0000570.jpg,0,1,0
ISIC_0000571.jpg,0,1,0
ISIC_0000574.jpg,0,1,0
ISIC_0000575.jpg,0,1,0
ISIC_0000576.jpg,0,1,0
ISIC_0000579.jpg,0,1,0
ISIC_0000580.jpg,0,1,0
ISIC_0000581.jpg,0,1,0
ISIC_0000582.jpg,0,1,0
ISIC_0000587.jpg,0,1,0
ISIC_0000588.jpg,0,1,0
ISIC_0000589.jpg,0,1,0
ISIC_0000590.jpg,0,1,0
ISIC_0000592.jpg,0,1,0
ISIC_0000593.jpg,0,1,0
ISIC_0000597.jpg,0,1,0
ISIC_0000598.jpg,0,1,0
ISIC_0000600.jpg,0,1,0
ISIC_0000601.jpg,0,1,0
ISIC_0000602.jpg,0,1,0
ISIC_0000603.jpg,0,1,0
ISIC_0000604.jpg,0,1,0
ISIC_0000605.jpg,0,1,0
ISIC_0000607.jpg,0,1,0
ISIC_0000609.jpg,0,1,0
ISIC_0000610.jpg,0,1,0
ISIC_0000611.jpg,0,1,0
ISIC_0000612.jpg,0,1,0
ISIC_0000614.jpg,0,1,0
ISIC_0000615.jpg,0,1,0
ISIC_0000616.jpg,0,1,0
ISIC_0000620.jpg,0,1,0
ISIC_0000622.jpg,0,1,0
ISIC_0000623.jpg,0,1,0
ISIC_0000626.jpg,0,1,0
ISIC_0000628.jpg,0,1,0
ISIC_0000630.jpg,0,1,0
ISIC_0000631.jpg,0,1,0
ISIC_0000632.jpg,0,1,0
ISIC_0000633.jpg,0,1,0
ISIC_0000634.jpg,0,1,0
ISIC_0000635.jpg,0,1,0
ISIC_0000636.jpg,0,1,0
ISIC_0000638.jpg,0,1,0
ISIC_0000640.jpg,0,1,0
ISIC_0000642.jpg,0,1,0
ISIC_0000643.jpg,0,1,0
ISIC_0000644.jpg,0,1,0
ISIC_0000645.jpg,0,1,0
ISIC_0000648.jpg,0,1,0
ISIC_0000649.jpg,0,1,0
ISIC_0000653.jpg,0,1,0
ISIC_0000656.jpg,0,1,0
ISIC_0000658.jpg,0,1,0
ISIC_0000659.jpg,0,1,0
ISIC_0000662.jpg,0,1,0
ISIC_0000663.jpg,0,1,0
ISIC_0000665.jpg,0,1,0
ISIC_0000666.jpg,0,1,0
ISIC_0000668.jpg,0,1,0
ISIC_0000671.jpg,0,1,0
ISIC_0000672.jpg,0,1,0
ISIC_0000673.jpg,0,1,0
ISIC_0000674.jpg,0,1,0
ISIC_0000676.jpg,0,1,0
ISIC_0000678.jpg,0,1,0
ISIC_0000679.jpg,0,1,0
ISIC_0000682.jpg,0,1,0
ISIC_0000684.jpg,0,1,0
ISIC_0000686.jpg,0,1,0
ISIC_0000689.jpg,0,1,0
ISIC_0000690.jpg,0,1,0
ISIC_0000692.jpg,0,1,0
ISIC_0000693.jpg,0,1,0
ISIC_0000697.jpg,0,1,0
ISIC_0000698.jpg,0,1,0
ISIC_0000699.jpg,0,1,0
ISIC_0000701.jpg,0,1,0
ISIC_0000702.jpg,0,1,0
ISIC_0000703.jpg,0,1,0
ISIC_0000705.jpg,0,1,0
ISIC_0000706.jpg,0,1,0
ISIC_0000708.jpg,0,1,0
ISIC_0000709.jpg,0,1,0
ISIC_0000710.jpg,0,1,0
ISIC_0000711.jpg,0,1,0
ISIC_0000712.jpg,0,1,0
ISIC_0000714.jpg,0,1,0
ISIC_0000715.jpg,0,1,0
ISIC_0000717.jpg,0,1,0
ISIC_0000718.jpg,0,1,0
ISIC_0000721.jpg,0,1,0
ISIC_0000723.jpg,0,1,0
ISIC_0000726.jpg,0,1,0
ISIC_0000727.jpg,0,1,0
ISIC_0000729.jpg,0,1,0
ISIC_0000733.jpg,0,1,0
ISIC_0000735.jpg,0,1,0
ISIC_0000736.jpg,0,1,0
ISIC_0000737.jpg,0,1,0
ISIC_0000738.jpg,0,1,0
ISIC_0000739.jpg,0,1,0
ISIC_0000740.jpg,0,1,0
ISIC_0000741.jpg,0,1,0
ISIC_0000742.jpg,0,1,0
ISIC_0000746.jpg,0,1,0
ISIC_0000747.jpg,0,1,0
ISIC_0000749.jpg,0,1,0
ISIC_0000753.jpg,0,1,0
ISIC_0000754.jpg,0,1,0
ISIC_0000756.jpg,0,1,0
ISIC_0000757.jpg,0,1,0
ISIC_0000759.jpg,0,1,0
ISIC_0000760.jpg,0,1,0
ISIC_0000761.jpg,0,1,0
ISIC_0000762.jpg,0,1,0
ISIC_0000763.jpg,0,1,0
ISIC_0000766.jpg,0,1,0
ISIC_0000767.jpg,0,1,0
ISIC_0000768.jpg,0,1,0
ISIC_0000769.jpg,0,1,0
ISIC_0000770.jpg,0,1,0
ISIC_0000772.jpg,0,1,0
ISIC_0000773.jpg,0,1,0
ISIC_0000774.jpg,0,1,0
ISIC_0000775.jpg,0,1,0
ISIC_0000777.jpg,0,1,0
ISIC_0000778.jpg,0,1,0
ISIC_0000779.jpg,0,1,0
ISIC_0000780.jpg,0,1,0
